id,title,price,city,property_type,surface_m2,rooms,bathrooms,transaction_type,url,inferred_type,is_duplicate,price_per_m2,city_median_m2,deal_score_pct,estimated_monthly_rent,annual_roi_pct,rent_per_m2
69a0c4bfad65c088f7a9c52a,Un Terrain de 204m Ezzahra,163000.0,Tunis,Appartement,204.0,1,1,vente,https://www.verdar.tn/bien/details/129183-un-terrain-de-204m-a-ezzahra,vente,False,799.0196078431372,2121.212121212121,62.331932773109244,1108.695652173913,8.162176580421447,
698b9e6eb1afddc99cbe6ce5,A vendre 1350m la soukra Ariana,1080000.0,Tunis,Appartement,1350.0,1,1,vente,https://www.darcomtunisia.com/bien/details/79359-a-vendre-1350m-a-la-soukra,vente,False,800.0,2121.212121212121,62.28571428571428,7336.956521739131,8.152173913043478,
698be1901be0d2f3d728ecd4,PROPOS DE CE BIEN,400000.0,Tunis,Appartement,500.0,1,1,vente,https://www.adam-immo.com/bien/details/128495-terrain-d-habitation-de-500m-a-cite-mora-nabeul,vente,False,800.0,2121.212121212121,62.28571428571428,2717.391304347826,8.152173913043478,
6995dd6c8d086219fd25e0b1,PROPOS DE CE BIEN,240000.0,Tunis,Appartement,296.0,1,1,vente,https://www.immo-dulac.com/bien/details/127977-appartement-s3-vue-sur-le-golf-kantaoui-a-vendre,vente,False,810.8108108108108,2121.212121212121,61.77606177606177,1608.695652173913,8.043478260869565,
69922944b4db7c7155569b60,PROPOS DE CE BIEN,950000.0,Tunis,Appartement,1170.0,1,1,vente,https://www.immobiliere-casabella.com/bien/details/34832-une-maison-bien-placee-sur-un-terrain-de-1170m,vente,False,811.965811965812,2121.212121212121,61.721611721611715,6358.695652173913,8.03203661327231,
69a0c4c4ad65c088f7a9c52c,Un Terrain futur commecial de 301m Ezzahra,245000.0,Tunis,Appartement,301.0,1,1,vente,https://www.verdar.tn/bien/details/129460-un-terrain-futur-commecial-de-301m-a-ezzahra,vente,False,813.953488372093,2121.212121212121,61.627906976744185,1635.8695652173913,8.012422360248447,
6992254db4db7c7155569ab8,Villa - Vente - Djerba - Houmt Souk Mdenine Tunisie,650000.0,Tunis,Appartement,783.0,1,1,vente,https://www.remax-lotophages.com/bien/1461?nom=Villa - Vente - Djerba - Houmt Souk Médenine Tunisie,vente,False,830.1404853128992,2121.212121212121,60.86480569239189,4255.434782608696,7.8561872909699,
698b9f21b1afddc99cbe6d04,les plus rcentes.,480000.0,Tunis,Appartement,570.0,2,1,vente,https://www.dahmenimmobilier.tn/biens/detail/7883,vente,False,842.1052631578947,2121.212121212121,60.300751879699256,3097.826086956522,7.7445652173913055,
698be1921be0d2f3d728ecd5,PROPOS DE CE BIEN,485000.0,Tunis,Appartement,571.0,1,1,vente,https://www.adam-immo.com/bien/details/127793-terrain-de-571m-vue-de-mer-a-cite-diamant,vente,False,849.3870402802102,2121.212121212121,59.957468101075804,3103.2608695652175,7.678171223666517,
6992291eb4db7c7155569b54,PROPOS DE CE BIEN,450000.0,Tunis,Appartement,525.0,4,1,vente,https://www.immobiliere-casabella.com/bien/details/50572-une-belle-villa-a-vendre-a-sousse-akouda,vente,False,857.1428571428571,2121.212121212121,59.59183673469387,2853.2608695652175,7.608695652173914,
699228ebb4db7c7155569b44,PROPOS DE CE BIEN,3000000.0,Tunis,Appartement,3500.0,1,1,vente,https://www.immobiliere-casabella.com/bien/details/33464-une-propriete-a-vendre-a-hammam-sousse,vente,False,857.1428571428571,2121.212121212121,59.59183673469387,19021.739130434784,7.608695652173914,
