surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
-0.08059701492537313,-0.11045608822368343,4.0,0.0,4.0,1.7537313432835822,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,0.0,0.0,0.0,0.3805970149253732,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,1.0,0.0,1.0,0.5597014925373135,3,2,4,1,1,0,0,True
20.35820895522388,2.4993209861159214,0.0,0.0,0.0,-0.6791044776119404,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,0.0,0.0,0.0,-0.0671641791044776,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,0.0,0.0,0.0,-0.007462686567164135,3,2,4,1,1,0,0,True
5.576119402985075,1.6591959442321313,0.0,0.0,0.0,-0.6492537313432836,3,2,4,1,1,0,0,True
-0.11940298507462686,-0.17075790148019387,0.0,0.0,0.0,-0.15671641791044774,3,2,4,1,1,0,0,True
0.0,0.0,0.0,0.0,0.0,-0.26865671641791045,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,4.0,0.0,4.0,0.059701492537313466,3,2,4,1,1,0,0,True
-0.31044776119402984,-0.5843958376283298,0.0,0.0,0.0,0.2985074626865672,3,2,4,1,1,0,0,True
24.585074626865673,2.625268157290065,0.0,0.0,0.0,-0.6791044776119404,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,595.0,0.0,595.0,221.70149253731347,3,2,4,1,1,0,0,True
-0.1253731343283582,-0.18052593226465896,0.0,0.0,0.0,-0.1492537313432836,3,2,4,1,1,0,0,True
1.7641791044776118,0.9917716041199882,0.0,0.0,0.0,-0.5895522388059703,3,2,4,1,1,0,0,True
1.1044776119402986,0.7611769163561694,0.0,0.0,0.0,-0.5522388059701493,3,2,4,1,1,0,0,True
-0.3194029850746269,-0.6115683082516594,0.0,0.0,0.0,0.33582089552238814,3,2,4,1,1,0,0,True
-0.14925373134328357,-0.22105634549214764,0.0,0.0,0.0,-0.11194029850746266,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.246268656716418,2,2,2,1,1,0,0,True
-0.5223880597014925,-2.3293586004854894,0.0,0.0,0.0,14.238805970149256,3,2,4,1,1,0,0,True
2.925373134328358,1.2707776689717336,2.0,0.0,2.0,-0.49253731343283585,3,2,4,1,1,0,0,True
